,招标文件名称,省市区,网址,类型,银行全称,行别,投标时间,报名时间,截止时间
0,南宁大地飞歌文化产业集团有限责任公司战略规划、管控模式、人力资源及制度流程编制项目采购服务竞争性磋商公告,广西壮族自治区南宁市市辖区,http://zbtb.gxi.gov.cn:9000/biddingBulletin/2019-11-05/151346.html,招标,,,,,
1,广西蒙山农村商业银行股份有限公司长寿桥支行营业综合楼工程,广西壮族自治区梧州市蒙山县,http://zbtb.gxi.gov.cn:9000/biddingBulletin/2019-11-05/151335.html,招标,,,,,
