,招标文件名称,省市区,网址,类型,银行全称,行别,投标时间,报名时间,截止时间
0,成都市域铁路公交化运营改造工程可行性研究,市本级,https://www.cdggzy.comhttps://www.cdggzy.com/site/JSGC/CandidatePublicity.aspx?id=8569DF47B86C4EAA9E641EF234DA08FD,招标,,,,,
1,成都空天产业功能区基础设施二期工程园区道路二期、核心区绿廊、排污管网一期设计/标段结果公布,简阳市,https://www.cdggzy.comhttps://www.cdggzy.com/site/JSGC/NoticeContent.aspx?id=EC530216B6F544CE816B272D2B69C0CD,招标,,,,,
2,四川旅游学院至四川国际标榜学院段主干道沿线新建道路附属工程勘察设计 / 标段   招标公告,龙泉驿区,https://www.cdggzy.comhttps://www.cdggzy.com/site/JSGC/NoticeContent.aspx?id=370E44E38EA044F3BE5848A896BEAB92,招标,,,,,
3,成都市中西医结合医院三期项目介入手术室及配套工程施工/标段,市本级,https://www.cdggzy.comhttps://www.cdggzy.com/site/JSGC/CandidatePublicity.aspx?id=3C1343D772724D03876F0CDD3732DB12,招标,,,,,
4,成都市金牛区帮扶宏缘乡兰家桥村产业园区二期建设项目（项目代码：2019-510185-01-01-347127）施工结果公布,简阳市,https://www.cdggzy.comhttps://www.cdggzy.com/site/JSGC/NoticeContent.aspx?id=B62D34C3E241476BA1B2BD1726954AE0,招标,,,,,
5,中德智能网联汽车四川试验基地-封闭测试场建设项目监理/标段招标公告,龙泉驿区,https://www.cdggzy.comhttps://www.cdggzy.com/site/JSGC/NoticeContent.aspx?id=15F648D892A6485EB8BEA150BDEA944B,招标,,,,,
6,中德智能网联汽车四川试验基地-展示中心、展示中心建筑物周围景观绿化及外围道路景观绿化建设项目监理/标段招标公告,龙泉驿区,https://www.cdggzy.comhttps://www.cdggzy.com/site/JSGC/NoticeContent.aspx?id=D34EBC16C31443A68BCE00FB31F25AB3,招标,,,,,
7,深国际成都青白江综合物流港项目监理/标段评标结果公示,青白江区,https://www.cdggzy.comhttps://www.cdggzy.com/site/JSGC/CandidatePublicity.aspx?id=111A6EA1A9E5443C8CC20EE657B76284,招标,,,,,
8,成都长城开发智能计量产品研发生产基地项目勘察-设计-施工总承包/标段,市本级,https://www.cdggzy.comhttps://www.cdggzy.com/site/JSGC/CandidatePublicity.aspx?id=379FDE312D8D41408C83A89A2B1AB700,招标,,,,,
