,招标文件名称,省市区,网址,类型,银行全称,行别,投标时间,报名时间,截止时间
0,"
											中国进出口银行聘请船舶行业专业数据支持服务机构项目成交结果公告
										",,http://e.sinochemitc.com/cms/channel/ywgg2fw/80335.htm,中标,中国进出口银行,总行,,,
1,"
											福州市红庙岭生活垃圾焚烧协同处置项目建筑、安装工程一切险及第三者责任险保险服务采购中标候选人公示
										",福州市,http://e.sinochemitc.com/cms/channel/ywgg2fw/80327.htm,中标,,,,,
