,招标文件名称,省市区,网址,类型,银行全称,行别,投标时间,报名时间,截止时间
0,厦门海沧隧道本岛端接线绿化景观工程（施工）（重新招标）,厦门,http://www.xmzyjy.cn/XmUiForWeb2.0/xmebid/agentBid.do?leftIndex=F005&uniqueId=E350200007238885d571984446aa3ee8ddec24a6c71&objId=0776713f09ae4e3da1017366ed21ac09,中标,,,,,
1,厦门第二东通道工程施工监理,厦门,http://www.xmzyjy.cn/XmUiForWeb2.0/xmebid/agentBid.do?leftIndex=F005&uniqueId=E35020000722d2f95a7f3cb48abb5a4fce0815c2ca2&objId=c29283b467d14bf8883b0e02e2c26c10,中标,,,,,
