,招标文件名称,省市区,网址,类型,银行全称,行别,投标时间,报名时间,截止时间
0,中国银行保险监督管理委员会石嘴山监管分局视频监控设备采购项目,石嘴山,https://zb.zhaobiao.cn/bidding_v_46671992.html,招标,,,,,
1,国家开发银行宁夏回族自治区分行税务代理服务采购项目招标公告,回族自治,https://zb.zhaobiao.cn/bidding_v_46716428.html,招标,国家开发银行,分行,,,
